0,1,2,3,4,5,6
2287.01,2318.52,2288.96,2283.51,2256.61,2239.53,2300.4400000000005
2318.52,2288.96,2283.51,2256.61,2239.53,2300.4400000000005,2282.08
2288.96,2283.51,2256.61,2239.53,2300.4400000000005,2282.08,2176.86
2283.51,2256.61,2239.53,2300.4400000000005,2282.08,2176.86,2183.61
2256.61,2239.53,2300.4400000000005,2282.08,2176.86,2183.61,2154.99
2239.53,2300.4400000000005,2282.08,2176.86,2183.61,2154.99,2046.48
2300.4400000000005,2282.08,2176.86,2183.61,2154.99,2046.48,2043.09
2282.08,2176.86,2183.61,2154.99,2046.48,2043.09,1984.79
2176.86,2183.61,2154.99,2046.48,2043.09,1984.79,2113.01
2183.61,2154.99,2046.48,2043.09,1984.79,2113.01,2101.04
2154.99,2046.48,2043.09,1984.79,2113.01,2101.04,2101.73
2046.48,2043.09,1984.79,2113.01,2101.04,2101.73,2124.09
2043.09,1984.79,2113.01,2101.04,2101.73,2124.09,2058.53
1984.79,2113.01,2101.04,2101.73,2124.09,2058.53,2089.93
2113.01,2101.04,2101.73,2124.09,2058.53,2089.93,2067.8
2101.04,2101.73,2124.09,2058.53,2089.93,2067.8,2076.3
2101.73,2124.09,2058.53,2089.93,2067.8,2076.3,2089.12
2124.09,2058.53,2089.93,2067.8,2076.3,2089.12,2117.89
2058.53,2089.93,2067.8,2076.3,2089.12,2117.89,2156.51
2089.93,2067.8,2076.3,2089.12,2117.89,2156.51,2173.28
2067.8,2076.3,2089.12,2117.89,2156.51,2173.28,2164.81
2076.3,2089.12,2117.89,2156.51,2173.28,2164.81,2144.83
2089.12,2117.89,2156.51,2173.28,2164.81,2144.83,2142.25
2117.89,2156.51,2173.28,2164.81,2144.83,2142.25,2190.23
2156.51,2173.28,2164.81,2144.83,2142.25,2190.23,2102.85
2173.28,2164.81,2144.83,2142.25,2190.23,2102.85,2129.07
2164.81,2144.83,2142.25,2190.23,2102.85,2129.07,2189.29
2144.83,2142.25,2190.23,2102.85,2129.07,2189.29,2247.58
2142.25,2190.23,2102.85,2129.07,2189.29,2247.58,2308.94
2190.23,2102.85,2129.07,2189.29,2247.58,2308.94,2328.2299999999996
2102.85,2129.07,2189.29,2247.58,2308.94,2328.2299999999996,2425.72
2129.07,2189.29,2247.58,2308.94,2328.2299999999996,2425.72,2374.65
2189.29,2247.58,2308.94,2328.2299999999996,2425.72,2374.65,2420.81
2247.58,2308.94,2328.2299999999996,2425.72,2374.65,2420.81,2468.86
2308.94,2328.2299999999996,2425.72,2374.65,2420.81,2468.86,2411.25
2328.2299999999996,2425.72,2374.65,2420.81,2468.86,2411.25,2437.74
2425.72,2374.65,2420.81,2468.86,2411.25,2437.74,2420.5
2374.65,2420.81,2468.86,2411.25,2437.74,2420.5,2507.61
2420.81,2468.86,2411.25,2437.74,2420.5,2507.61,2539.6400000000003
2468.86,2411.25,2437.74,2420.5,2507.61,2539.6400000000003,2564.64
2411.25,2437.74,2420.5,2507.61,2539.6400000000003,2564.64,2547.33
2437.74,2420.5,2507.61,2539.6400000000003,2564.64,2547.33,2544.21
2420.5,2507.61,2539.6400000000003,2564.64,2547.33,2544.21,2487.7
2507.61,2539.6400000000003,2564.64,2547.33,2544.21,2487.7,2514.8700000000003
2539.6400000000003,2564.64,2547.33,2544.21,2487.7,2514.8700000000003,2596.34
2564.64,2547.33,2544.21,2487.7,2514.8700000000003,2596.34,2585.6
2547.33,2544.21,2487.7,2514.8700000000003,2596.34,2585.6,2581.33
2544.21,2487.7,2514.8700000000003,2596.34,2585.6,2581.33,2580.46
2487.7,2514.8700000000003,2596.34,2585.6,2581.33,2580.46,2578.89
2514.8700000000003,2596.34,2585.6,2581.33,2580.46,2578.89,2614.35
2596.34,2585.6,2581.33,2580.46,2578.89,2614.35,2609.24
2585.6,2581.33,2580.46,2578.89,2614.35,2609.24,2647.23
2581.33,2580.46,2578.89,2614.35,2609.24,2647.23,2656.24
2580.46,2578.89,2614.35,2609.24,2647.23,2656.24,2667.5600000000004
2578.89,2614.35,2609.24,2647.23,2656.24,2667.5600000000004,2664.88
2614.35,2609.24,2647.23,2656.24,2667.5600000000004,2664.88,2635.01
2609.24,2647.23,2656.24,2667.5600000000004,2664.88,2635.01,2699.25
2647.23,2656.24,2667.5600000000004,2664.88,2635.01,2699.25,2715.39
2656.24,2667.5600000000004,2664.88,2635.01,2699.25,2715.39,2703.42
2667.5600000000004,2664.88,2635.01,2699.25,2715.39,2703.42,2690.89
2664.88,2635.01,2699.25,2715.39,2703.42,2690.89,2698.04
2635.01,2699.25,2715.39,2703.42,2690.89,2698.04,2683.95
2699.25,2715.39,2703.42,2690.89,2698.04,2683.95,2690.7
2715.39,2703.42,2690.89,2698.04,2683.95,2690.7,2640.88
2703.42,2690.89,2698.04,2683.95,2690.7,2640.88,2662.63
2690.89,2698.04,2683.95,2690.7,2640.88,2662.63,2664.4799999999996
2698.04,2683.95,2690.7,2640.88,2662.63,2664.4799999999996,2703.46
2683.95,2690.7,2640.88,2662.63,2664.4799999999996,2703.46,2713.58
2690.7,2640.88,2662.63,2664.4799999999996,2703.46,2713.58,2649.75
2640.88,2662.63,2664.4799999999996,2703.46,2713.58,2649.75,2630.98
2662.63,2664.4799999999996,2703.46,2713.58,2649.75,2630.98,2583.47
2664.4799999999996,2703.46,2713.58,2649.75,2630.98,2583.47,2589.5500000000006
