true_h1
2390.49
2413.62
2382.53
2379.42
2325.83
2253.34
2277.33
2249.92
2147.57
2194.47
2142.18
2063.9
2095.47
2063.85
2152.15
2148.1
2157.96
2186.33
2100.13
2065.8
2035.45
2074.19
2110.64
2170.65
2255.8
2250.96
2212.1
2153.14
2154.73
2165.14
2032.84
2035.07
2064.63
2104.94
2184.23
2206.47
2192.7
2162.59
2216.08
2246.1
2246.13
2268.01
2268.8
2314.29
2305.6
2397.86
2432.57
2422.93
2359.79
2308.47
2344.0
2336.06
2323.95
2296.28
2332.79
2350.5
2360.37
2426.08
2458.63
2526.55
2578.67
2594.85
2636.08
2642.1
2618.1
2578.92
2589.12
2627.76
2627.78
2608.51
2650.48
2673.62
2693.03
2718.32
2636.72
2610.02
2576.96
2575.25
2581.7
2552.12
2595.59
2605.64
2603.95
2668.18
2725.26
2739.28
2753.64
2760.26
2759.35
2733.16
2763.7
2839.51
2839.49
2883.38
2876.17
2865.69
2847.52
2868.0
2844.94
2831.8
2882.27
2907.38
2943.9
2927.94
2922.47
2946.9
2939.33
2936.18
2927.42
2910.07
2909.32
2782.12
2820.07
2887.85
2761.58
2788.21
2843.41
2812.78
2815.97
2885.06
2829.86
2755.67
2782.9
2778.89
2625.6
2606.24
2689.63
2587.23
2605.01
2569.17
2600.14
2718.25
2719.68
2721.74
2751.8
2798.25
2840.52
2861.18
2854.59
2898.87
2892.54
2893.12
2879.93
2888.63
2942.95
2951.4
2933.48
2993.17
3151.24
3149.69
3179.55
3250.08
3237.56
3280.75
3318.32
3399.3
3414.21
3472.79
3431.3
3341.6
3270.12
3398.39
3442.18
3513.29
3415.57
3553.07
3622.99
3478.52
3266.65
3195.79
3280.45
3466.54
3521.32
3597.0
3715.58
3869.07
3870.72
3902.66
3907.13
4028.05
3949.11
3883.54
3856.8
3800.67
3751.58
3766.5
3866.58
4114.3
4063.06
4064.88
4056.08
3981.27
3803.24
3881.44
3894.84
3959.92
3954.99
3909.93
3958.76
4047.28
4074.67
4067.76
4133.03
4150.87
4236.42
4247.86
4336.58
4381.28
4345.84
4297.66
4119.87
4079.66
4053.03
4036.68
4199.8
4289.19
4303.38
4309.66
4312.64
4329.07
4443.85
4396.72
4478.07
4523.48
4501.04
4524.11
4470.8
4561.47
4607.18
4495.77
4430.69
4387.42
4172.17
3829.2
3662.63
3884.58
3855.28
4127.15
4167.77
4083.1
4007.8
3935.84
4012.28
4089.9
4053.82
3953.71
3846.99
3764.51
3557.11
3599.72
3710.67
3903.83
4013.91
4018.03
4028.87
3889.81
3820.39
3703.28
3705.69
3734.05
3750.63
3721.5
3728.68
3443.16
3345.12
3330.49
3175.67
3139.68
3176.12
3179.2
2994.22
3070.71
2795.4
2758.83
2768.01
2862.42
3109.23
3117.75
3070.28
3092.67
2890.19
2862.31
2931.48
2919.38
2815.61
