index name,date,open,high,low,close,return,Volatility_30d,VaR_5%_30d,CVaR_5%_30d,Cumulative,Rolling_Max,Drawdown,GARCH_vol
NIFTY PHARMA,2007-01-02,-,-,-,2781.67,,,,,,,,
NIFTY PHARMA,2007-01-03,-,-,-,2814.32,0.011737553340259721,,,,1.0117375533402597,1.0117375533402597,0.0,0.012145578671144928
NIFTY PHARMA,2007-01-04,-,-,-,2817.14,0.0010020182495238394,,,,1.0127513328324353,1.0127513328324353,0.0,0.01209131796376674
NIFTY PHARMA,2007-01-05,-,-,-,2795.41,-0.007713496666832298,,,,1.0049394788023025,1.0127513328324353,-0.007713496666832187,0.011716763992721934
NIFTY PHARMA,2007-01-08,-,-,-,2782.94,-0.00446088409213663,,,,1.0004565602677533,1.0127513328324353,-0.012139971744392963,0.011549337500411412
NIFTY PHARMA,2007-01-09,-,-,-,2753.1,-0.010722473355516127,,,,0.9897291914569311,1.0127513328324353,-0.02273227457634308,0.011273352342285095
NIFTY PHARMA,2007-01-10,-,-,-,2712.7,-0.014674367077113115,,,,0.9752055419945577,1.0127513328324353,-0.03707305991182519,0.01130023309214185
NIFTY PHARMA,2007-01-11,-,-,-,2773.81,0.022527371253732387,,,,0.9971743592877664,1.0127513328324353,-0.015380847242238316,0.011610731254677572
NIFTY PHARMA,2007-01-12,-,-,-,2824.26,0.01818797971021824,,,,1.0153109463020422,1.0153109463020422,0.0,0.012519291546154134
NIFTY PHARMA,2007-01-15,-,-,-,2848.53,0.008593401457372973,,,,1.024035920867681,1.024035920867681,0.0,0.012892622466114157
NIFTY PHARMA,2007-01-16,-,-,-,2842.13,-0.0022467728968976752,,,,1.0217351447152259,1.024035920867681,-0.0022467728968976752,0.01263575398275651
NIFTY PHARMA,2007-01-17,-,-,-,2865.2,0.008117151572939907,,,,1.030028723752279,1.030028723752279,0.0,0.01225423028547725
NIFTY PHARMA,2007-01-18,-,-,-,2882.6,0.006072874493927127,,,,1.0362839589167665,1.0362839589167665,0.0,0.012018074380168761
NIFTY PHARMA,2007-01-19,-,-,-,2841.31,-0.014323874280163684,,,,1.0214403577706925,1.0362839589167665,-0.014323874280163573,0.011726400072035417
NIFTY PHARMA,2007-01-22,-,-,-,2863.93,0.007961116527235745,,,,1.0295721634845263,1.0362839589167665,-0.006476791785193781,0.011965641937521284
NIFTY PHARMA,2007-01-23,-,-,-,2810.58,-0.018628248595461416,,,,1.0103930372761696,1.0362839589167665,-0.02498438909317946,0.011741362778790575
NIFTY PHARMA,2007-01-24,-,-,-,2769.83,-0.014498786727294766,,,,0.9957435641179588,1.0362839589167665,-0.039120932491500504,0.012355838137202802
NIFTY PHARMA,2007-01-25,-,-,-,2774.92,0.001837657906802903,,,,0.9975734001517083,1.0362839589167665,-0.03735516547561213,0.012547862720126734
NIFTY PHARMA,2007-01-29,-,-,-,2777.9,0.001073904833292394,,,,0.9986446990476952,1.0362839589167665,-0.03632137653507239,0.012153817159683286
