index name,date,open,high,low,close,return,Volatility_30d,VaR_5%_30d,CVaR_5%_30d,Cumulative,Rolling_Max,Drawdown,GARCH_vol
NIFTY REALTY,2007-01-02,-,-,-,1009.67,,,,,,,,
NIFTY REALTY,2007-01-03,-,-,-,1041.45,0.031475630651599085,,,,1.031475630651599,1.031475630651599,0.0,0.027715617523389257
NIFTY REALTY,2007-01-04,-,-,-,1062.11,0.019837726247059262,,,,1.0519377618429784,1.0519377618429784,0.0,0.0278897726979666
NIFTY REALTY,2007-01-05,-,-,-,1047.56,-0.013699146039487409,,,,1.03752711281904,1.0519377618429784,-0.013699146039487298,0.027201918796086424
NIFTY REALTY,2007-01-08,-,-,-,1012.77,-0.033210508228645574,,,,1.0030703101013203,1.0519377618429784,-0.04645469866586316,0.026337238703947618
NIFTY REALTY,2007-01-09,-,-,-,981.9,-0.030480760686039332,,,,0.9724959640278507,1.0519377618429784,-0.07551948479912629,0.026986733169449596
NIFTY REALTY,2007-01-10,-,-,-,936.75,-0.0459822792545066,,,,0.9277783830360414,1.0519377618429784,-0.118029206014443,0.02729518396057724
NIFTY REALTY,2007-01-11,-,-,-,961.59,0.02651721377101679,,,,0.9523804807511365,1.0519377618429784,-0.09464179793053451,0.029282709488657774
NIFTY REALTY,2007-01-12,-,-,-,947.06,-0.015110390083091674,,,,0.9379896401794644,1.0519377618429784,-0.10832211352873067,0.028905181245154333
NIFTY REALTY,2007-01-15,-,-,-,950.46,0.0035900576521024075,,,,0.9413570770647834,1.0519377618429784,-0.10512093850919402,0.027980270097096794
NIFTY REALTY,2007-01-16,-,-,-,943.09,-0.00775414010058284,,,,0.9340576624045479,1.0519377618429784,-0.11205995612507191,0.026756674028398528
NIFTY REALTY,2007-01-17,-,-,-,991.73,0.051575141290862936,,,,0.9822318183168757,1.0519377618429784,-0.06626432290440742,0.02571092478148199
NIFTY REALTY,2007-01-18,-,-,-,1009.08,0.017494681011968938,,,,0.9994156506581356,1.0519377618429784,-0.049928915084125114,0.028522123349639713
NIFTY REALTY,2007-01-19,-,-,-,982.65,-0.026192175050541167,,,,0.9732387809878472,1.0519377618429784,-0.07481334325069933,0.027662716252515138
NIFTY REALTY,2007-01-22,-,-,-,993.04,0.010573449346155783,,,,0.9835292719403366,1.0519377618429784,-0.06503092899982144,0.027533116784180627
NIFTY REALTY,2007-01-23,-,-,-,965.02,-0.028216386046886366,,,,0.955777630314855,1.0519377618429784,-0.09141237724906115,0.02647080492490084
NIFTY REALTY,2007-01-24,-,-,-,968.6,0.0037097676732089635,,,,0.9593233432705732,1.0519377618429784,-0.08804172825790202,0.02663223858012241
NIFTY REALTY,2007-01-25,-,-,-,974.93,0.0065352054511664814,,,,0.9655927184129464,1.0519377618429784,-0.08208189358917661,0.025492838550845352
NIFTY REALTY,2007-01-29,-,-,-,961.25,-0.014031776640374138,,,,0.9520437370626043,1.0519377618429784,-0.09496191543248844,0.024464999020592373
NIFTY REALTY,2007-01-31,-,-,-,958.67,-0.0026840052015605353,,,,0.949488446720215,1.0519377618429784,-0.09739104235907814,0.02382205048317614
NIFTY REALTY,2007-02-01,-,-,-,951.29,-0.007698165166324156,,,,0.9421791278338463,1.0519377618429784,-0.1043394751956016,0.02286683248479275
NIFTY REALTY,2007-02-02,-,-,-,953.53,0.0023546973057637643,,,,0.9443976744877035,1.0519377618429784,-0.10223046577096573,0.022083695056011172
NIFTY REALTY,2007-02-05,-,-,-,947.56,-0.006260946168447745,,,,0.9384848514861288,1.0519377618429784,-0.10785135249644606,0.021224364357591355
NIFTY REALTY,2007-02-06,-,-,-,968.51,0.022109417873274584,,,,0.9592342052353737,1.0519377618429784,-0.08812646524371315,0.02051532102739038
NIFTY REALTY,2007-02-07,-,-,-,969.13,0.0006401585941291366,,,,0.9598482672556378,1.0519377618429784,-0.08754272156368004,0.02066091087432949
NIFTY REALTY,2007-02-08,-,-,-,955.21,-0.014363398099326186,,,,0.9460615844780966,1.0519377618429784,-0.10064870870248854,0.019891803395370125
NIFTY REALTY,2007-02-09,-,-,-,932.94,-0.023314245035123138,,,,0.9240048728792575,1.0519377618429784,-0.12161640508045313,0.019651605498940735
NIFTY REALTY,2007-02-12,-,-,-,852.09,-0.08666152164126317,,,,0.843929204591599,1.0519377618429784,-0.197738464000904,0.02014843058418673
NIFTY REALTY,2007-02-13,-,-,-,839.27,-0.0150453590583155,,,,0.8312319866887198,1.0519377618429784,-0.20980877686868615,0.031507781464264056
NIFTY REALTY,2007-02-14,-,-,-,783.97,-0.06589059539838182,,,,0.7764616161716202,1.0519377618429784,-0.2618749470393841,0.030395377025228324
NIFTY REALTY,2007-02-15,-,-,-,818.72,0.04432567572738755,0.47211906236833334,-0.056931853133637966,-0.0762760585198225,0.8108788019848068,1.0519377618429784,-0.22915705529559094,0.03463968537693313
NIFTY REALTY,2007-02-19,-,-,-,829.37,0.013008110220832592,0.462129496103835,-0.056931853133637966,-0.0762760585198225,0.8214268028167618,1.0519377618429784,-0.2191298453079249,0.035244991566495666
NIFTY REALTY,2007-02-20,-,-,-,836.68,0.008813918998757941,0.4576189695356045,-0.056931853133637966,-0.0762760585198225,0.8286667921201974,1.0519377618429784,-0.2122473190159213,0.03375847400737266
NIFTY REALTY,2007-02-21,-,-,-,824.14,-0.014987808959219695,0.45778559092885673,-0.056931853133637966,-0.0762760585198225,0.8162468925490505,1.0519377618429784,-0.22405400570562395,0.032260185088192644
NIFTY REALTY,2007-02-22,-,-,-,806.99,-0.020809571189360998,0.4531336056216387,-0.056931853133637966,-0.0762760585198225,0.7992611447304563,1.0519377618429784,-0.2402011091129922,0.03109347953729534
NIFTY REALTY,2007-02-23,-,-,-,775.92,-0.03850109666786461,0.4573003975280473,-0.056931853133637966,-0.0762760585198225,0.7684887141343208,1.0519377618429784,-0.2694541996591693,0.030298100946708657
NIFTY REALTY,2007-02-26,-,-,-,756.54,-0.024976801732137344,0.44581187911434283,-0.05356532096964907,-0.0762760585198225,0.7492943238880028,1.0519377618429784,-0.2877008972705277,0.030998225087331032
NIFTY REALTY,2007-02-27,-,-,-,786.67,0.03982605017580032,0.45598366778607163,-0.05356532096964907,-0.0762760585198225,0.7791357572276087,1.0519377618429784,-0.2593328374650462,0.030472310900163793
NIFTY REALTY,2007-02-28,-,-,-,747.13,-0.0502624988877165,0.4729743354200529,-0.05885795196858243,-0.0762760585198225,0.7399744470965759,1.0519377618429784,-0.29656061989812754,0.031124049679114182
NIFTY REALTY,2007-03-01,-,-,-,736.64,-0.014040394576579684,0.47216218923580694,-0.05885795196858243,-0.0762760585198225,0.7295849138827536,1.0519377618429784,-0.30643718635546235,0.03304535100362136
NIFTY REALTY,2007-03-02,-,-,-,718.86,-0.02413662033014763,0.47446253299699426,-0.05885795196858243,-0.0762760585198225,0.7119751998177621,1.0519377618429784,-0.3231774486635095,0.03178836405807865
NIFTY REALTY,2007-03-05,-,-,-,682.43,-0.050677461536321466,0.4539367363067151,-0.05904468516045466,-0.0762760585198225,0.6758941040141827,1.0519377618429784,-0.3574770974757795,0.031139490077110074
NIFTY REALTY,2007-03-06,-,-,-,697.34,0.0218483947071495,0.45656091340551047,-0.05904468516045466,-0.0762760585198225,0.6906613051789198,1.0519377618429784,-0.3434390034930469,0.03311017775527082
NIFTY REALTY,2007-03-07,-,-,-,686.35,-0.015759887572776576,0.4547073280877472,-0.05904468516045466,-0.0762760585198225,0.6797765606584328,1.0519377618429784,-0.35378633098266665,0.03212957775472841
NIFTY REALTY,2007-03-08,-,-,-,699.7,0.019450717563925135,0.4591557913707671,-0.05904468516045466,-0.0762760585198225,0.6929987025463764,1.0519377618429784,-0.34121701142066274,0.031004276635663842
NIFTY REALTY,2007-03-09,-,-,-,695.67,-0.005759611261969555,0.4565249800263114,-0.05904468516045466,-0.0762760585198225,0.68900729941466,1.0519377618429784,-0.3450113453408783,0.030057200134111
NIFTY REALTY,2007-03-12,-,-,-,721.9,0.0377046588181178,0.4759024195015425,-0.05904468516045466,-0.0762760585198225,0.7149860845622825,1.0519377618429784,-0.32031522158721804,0.028756962456736482
NIFTY REALTY,2007-03-13,-,-,-,767.81,0.06359606593711042,0.5191767964936256,-0.05904468516045466,-0.0762760585198225,0.7604563867402219,1.0519377618429784,-0.27708994360282846,0.029402868277483715
NIFTY REALTY,2007-03-14,-,-,-,783.89,0.020942681132051,0.5251592643150573,-0.05904468516045466,-0.0762760585198225,0.776382382362554,1.0519377618429784,-0.2619502688045495,0.03325813532351679
NIFTY REALTY,2007-03-15,-,-,-,809.28,0.032389748561660436,0.5369296429481846,-0.05904468516045466,-0.0762760585198225,0.80152921251498,1.0519377618429784,-0.2380450235851278,0.03221988300147263
NIFTY REALTY,2007-03-16,-,-,-,812.75,0.004287761961249581,0.5375434756932153,-0.05904468516045466,-0.0762760585198225,0.8049659789832321,1.0519377618429784,-0.23477794202107127,0.032012133517552
NIFTY REALTY,2007-03-19,-,-,-,793.31,-0.02391879421716403,0.5399473464806921,-0.05904468516045466,-0.0762760585198225,0.7857121633801142,1.0519377618429784,-0.253081130956304,0.03055183979292902
NIFTY REALTY,2007-03-20,-,-,-,798.67,0.006756501241633073,0.5411147114029076,-0.05904468516045466,-0.0762760585198225,0.7910208285875582,1.0519377618429784,-0.24803457269021112,0.02999326604992198
NIFTY REALTY,2007-03-21,-,-,-,798.36,-0.0003881452915471817,0.5351754409822982,-0.05904468516045466,-0.0762760585198225,0.7907137975774262,1.0519377618429784,-0.24832644453022767,0.028686513263855136
NIFTY REALTY,2007-03-22,-,-,-,798.13,-0.00028809058570067325,0.5350841729754785,-0.05904468516045466,-0.0762760585198225,0.7904860003763605,1.0519377618429784,-0.24854299460507867,0.027410426260310972
NIFTY REALTY,2007-03-23,-,-,-,773.68,-0.030634107225639973,0.5393826729974672,-0.05904468516045466,-0.0762760585198225,0.7662701674804638,1.0519377618429784,-0.27156320908380494,0.0262116403227223
NIFTY REALTY,2007-03-26,-,-,-,746.83,-0.034704270499431145,0.5434743204798701,-0.05904468516045466,-0.0762760585198225,0.7396773203125774,1.0519377618429784,-0.2968430765174982,0.026623013840762225
NIFTY REALTY,2007-03-28,-,-,-,750.82,0.005342581310338268,0.4886701487564908,-0.05049072834444923,-0.058284028467351645,0.7436291065397604,1.0519377618429784,-0.2930864034798656,0.02739032699641261
NIFTY REALTY,2007-03-29,-,-,-,760.77,0.01325217761913633,0.48986698502518555,-0.05049072834444923,-0.058284028467351645,0.753483811542385,1.0519377618429784,-0.2837182589373983,0.02622271411557618
NIFTY REALTY,2007-03-30,-,-,-,755.17,-0.007360963234617546,0.4523009096062868,-0.04496986788878315,-0.05046998021201898,0.7479374449077419,1.0519377618429784,-0.288990782498988,0.025342876437583473
NIFTY REALTY,2007-04-02,-,-,-,717.62,-0.04972390322708786,0.45279979069938,-0.050020130840433615,-0.05046998021201898,0.7107470757772341,1.0519377618429784,-0.32434493602357584,0.02438028093555753
NIFTY REALTY,2007-04-03,-,-,-,693.98,-0.03294222569047689,0.4573718057195475,-0.050020130840433615,-0.05046998021201898,0.687333485198134,1.0519377618429784,-0.3466025176300007,0.027414689733041144
