index name,date,open,high,low,close,return,Volatility_30d,VaR_5%_30d,CVaR_5%_30d,Cumulative,Rolling_Max,Drawdown,GARCH_vol
NIFTY PSU BANK,2007-01-02,-,-,-,1925.74,,,,,,,,
NIFTY PSU BANK,2007-01-03,-,-,-,1946.99,0.011034719120961212,,,,1.0110347191209612,1.0110347191209612,0.0,0.020758629713083655
NIFTY PSU BANK,2007-01-04,-,-,-,1926.39,-0.010580434414146911,,,,1.0003375325848765,1.0110347191209612,-0.010580434414146911,0.0198420966385176
NIFTY PSU BANK,2007-01-05,-,-,-,1922.82,-0.001853207294473136,,,,0.9984836997725549,1.0110347191209612,-0.012414033970384986,0.019124969078173914
NIFTY PSU BANK,2007-01-08,-,-,-,1896.87,-0.013495803039286103,,,,0.9850083604224869,1.0110347191209612,-0.025742299652283807,0.018089365253182027
NIFTY PSU BANK,2007-01-09,-,-,-,1836.47,-0.03184192907263006,,,,0.9536437940739664,1.0110347191209612,-0.056764544245219484,0.017970218476141896
NIFTY PSU BANK,2007-01-10,-,-,-,1796.69,-0.021661121608302913,,,,0.9329867998795268,1.0110347191209612,-0.07719608215758678,0.02091302281664103
NIFTY PSU BANK,2007-01-11,-,-,-,1807.91,0.006244816857666091,,,,0.9388131315753945,1.0110347191209612,-0.07143334069512408,0.021251207472422533
NIFTY PSU BANK,2007-01-12,-,-,-,1911.8,0.05746414367971853,,,,0.9927612242566495,1.0110347191209612,-0.018074052768632498,0.01998522014323127
NIFTY PSU BANK,2007-01-15,-,-,-,1912.51,0.0003713777591798362,,,,0.9931299136955145,1.0110347191209612,-0.017709387310669178,0.028331385149630836
NIFTY PSU BANK,2007-01-16,-,-,-,1902.84,-0.005056182712770196,,,,0.9881084673943523,1.0110347191209612,-0.02267602812546532,0.02597268176383269
NIFTY PSU BANK,2007-01-17,-,-,-,1923.68,0.010952050619074782,,,,0.9989302813463917,1.0110347191209612,-0.011972326514260168,0.024016921915658344
NIFTY PSU BANK,2007-01-18,-,-,-,1928.97,0.002749937619562548,,,,1.0016772773063864,1.0110347191209612,-0.00925531204577279,0.022576898828786787
NIFTY PSU BANK,2007-01-19,-,-,-,1910.34,-0.009658004012504162,,,,0.9920030741429271,1.0110347191209612,-0.018823928217401975,0.021020130156726876
NIFTY PSU BANK,2007-01-22,-,-,-,1909.56,-0.0004083042809133186,,,,0.9915980350410754,1.0110347191209612,-0.019224546607840565,0.020035042086391085
NIFTY PSU BANK,2007-01-23,-,-,-,1854.32,-0.028928130040428157,,,,0.9629129581355741,1.0110347191209612,-0.04759654646402878,0.018840497964362306
NIFTY PSU BANK,2007-01-24,-,-,-,1860.99,0.0035970059105225882,,,,0.9663765617373066,1.0110347191209612,-0.04417074561245771,0.020926852044259522
NIFTY PSU BANK,2007-01-25,-,-,-,1870.46,0.005088689353516251,,,,0.9712941518585069,1.0110347191209612,-0.039306827461876415,0.019628377459150484
NIFTY PSU BANK,2007-01-29,-,-,-,1850.97,-0.01041989670990029,,,,0.961173367121211,1.0110347191209612,-0.049317151089630085,0.018571399892487583
NIFTY PSU BANK,2007-01-31,-,-,-,1839.85,-0.006007660848095897,,,,0.9553989635153244,1.0110347191209612,-0.0550285312199853,0.01806601413544652
NIFTY PSU BANK,2007-02-01,-,-,-,1905.84,0.03586705437943305,,,,0.9896663100937825,1.0110347191209612,-0.021135188162239804,0.017348151192850783
NIFTY PSU BANK,2007-02-02,-,-,-,1873.43,-0.017005624816353815,,,,0.9728364161309423,1.0110347191209612,-0.037781395898283554,0.021166075281637397
NIFTY PSU BANK,2007-02-05,-,-,-,1893.94,0.010947833652711791,,,,0.9834868673860442,1.0110347191209612,-0.027247186683033386,0.02084457160616269
