true_h1
2003.23
1989.58
1942.47
1975.4
1972.77
1910.54
1891.46
1888.46
1846.54
1835.39
1815.1
1741.33
1781.97
1724.99
1781.17
1761.53
1802.06
1814.23
1780.54
1786.84
1777.92
1800.67
1846.75
1878.4
1892.28
1891.74
1860.25
1838.26
1857.75
1873.9
1798.15
1825.25
1861.46
1903.32
1912.66
1943.78
1977.16
1957.35
1969.47
2025.4
1999.97
2015.0
1977.1
1993.83
2000.1
2041.27
2064.61
2076.45
2057.98
2122.36
2119.23
2099.5
2081.05
2081.38
2109.68
2101.33
2111.68
2107.14
2101.88
2160.59
2159.9
2176.35
2194.76
2181.03
2162.8
2142.61
2179.93
2188.22
2204.28
2161.92
2204.66
2226.07
2201.41
2211.95
2148.91
2140.6
2122.36
2120.31
2106.96
2105.6
2156.85
2178.77
2158.23
2204.0
2240.8
2276.98
2311.95
2300.34
2334.0
2318.34
2297.41
2330.53
2331.15
2356.46
2344.32
2337.12
2351.6
2375.63
2361.63
2356.73
2387.17
2404.86
2446.05
2419.94
2395.44
2419.85
2427.36
2431.11
2392.35
2395.06
2444.41
2382.28
2370.03
2393.5
2279.48
2265.0
2276.37
2231.08
2249.68
2278.09
2266.41
2230.04
2241.14
2222.49
2148.7
2124.33
2155.55
2030.79
2043.39
1995.02
2022.64
2086.24
2088.49
2098.02
2144.37
2192.21
2235.0
2236.08
2251.01
2265.16
2240.17
2220.67
2195.92
2206.25
2205.19
2171.28
2172.83
2178.51
2223.0
2244.62
2283.45
2274.04
2247.53
2239.39
2249.11
2283.83
2298.38
2285.83
2282.21
2238.88
2140.19
2217.96
2262.59
2315.28
2264.65
2316.5
2279.65
2223.14
2194.62
2138.31
2161.3
2285.12
2276.52
2282.78
2311.23
2331.21
2338.79
2335.46
2283.45
2279.46
2262.87
2245.6
2238.12
2222.39
2232.52
2217.17
2255.87
2325.01
2335.7
2337.15
2391.74
2373.61
2278.92
2271.25
2266.56
2305.98
2302.03
2340.53
2355.96
2415.97
2477.3
2531.39
2573.68
2527.47
2532.9
2552.38
2602.93
2713.66
2722.26
2715.0
2590.44
2610.15
2647.65
2622.57
2644.42
2742.47
2746.43
2741.12
2808.11
2848.77
2867.03
2859.67
2942.98
2903.3
2820.87
2805.99
2735.93
2741.23
2731.69
2689.65
2672.47
2673.55
2531.21
2313.62
2085.52
2325.34
2238.91
2342.23
2293.07
2330.32
2316.63
2338.75
2272.43
2320.06
2322.09
2279.98
2211.66
2139.11
2041.39
2030.79
2016.56
2081.48
2114.02
2136.09
2147.54
2124.44
2120.34
2100.06
2109.81
2101.52
2091.19
2076.22
2075.84
2028.17
2004.44
2012.86
1933.76
1932.57
2024.73
1979.85
1876.34
1901.65
1803.53
1786.87
1778.12
1713.18
1804.54
1815.62
1798.09
1881.52
1886.35
1872.16
1857.16
1838.21
1803.38
1807.55
1804.18
1807.3
1803.96
1811.29
1809.93
1799.39
1803.27
1796.2
1795.03
1819.83
1818.19
1817.89
1830.54
1836.44
1860.93
1906.86
1921.26
1878.71
1873.27
1864.27
1816.12
1827.71
1822.55
1845.83
1887.72
1904.05
1892.88
1916.7
1899.28
1886.4
1818.05
1786.03
1803.08
1794.81
1843.06
1789.56
1776.63
1736.13
1762.03
1744.16
1685.42
1675.07
1694.92
1713.26
1715.91
1727.22
1759.51
1757.14
1750.78
1706.47
1630.0
1587.07
1635.92
1627.2
1575.71
1502.64
1422.79
1445.14
1387.49
1429.17
1468.95
1450.85
1516.57
1504.37
1493.26
1491.74
1431.81
1397.7
1412.96
1455.88
1452.59
1480.57
1544.82
1561.44
1543.84
1556.48
1470.42
1458.25
1446.77
1456.32
1471.4
1492.51
1498.46
1511.21
1514.74
1541.3
1531.49
1538.64
1501.12
1500.28
1490.5
1499.93
1472.31
1478.45
1498.23
1483.86
1483.66
1468.54
1498.15
1499.61
1523.56
1528.99
1515.48
1525.44
1520.89
1531.17
1499.7
1506.8
1448.83
1430.01
1406.75
1372.2
1414.26
1402.38
1357.35
1352.1
1325.66
1300.2
1249.14
1258.55
1271.5
1252.33
1178.44
1177.69
1091.65
1006.66
1022.55
1046.51
1008.47
975.7
952.24
932.39
954.76
933.11
916.74
819.31
773.65
842.29
826.88
870.47
885.72
891.11
868.11
821.08
837.51
869.07
833.98
799.7
774.98
760.35
721.97
721.34
707.29
733.11
727.52
725.38
719.53
703.63
695.84
717.52
764.66
796.38
782.41
788.93
816.39
820.25
836.53
845.56
863.35
833.13
859.66
870.25
857.01
835.93
829.97
833.69
844.83
888.21
882.47
914.27
912.59
934.74
928.34
845.78
818.31
797.45
776.09
792.38
804.1
792.21
826.25
805.42
766.78
719.66
697.94
717.0
729.8
733.88
742.55
726.79
711.51
724.23
722.47
737.01
757.69
778.81
762.44
764.15
789.9
777.02
748.13
746.18
749.4
725.85
710.24
715.23
716.64
697.88
678.69
671.07
666.53
654.46
653.78
625.37
610.47
646.58
694.63
694.39
709.35
703.51
698.67
713.19
726.34
727.36
729.06
748.98
745.26
750.77
761.25
780.57
802.27
841.94
861.79
892.79
928.69
873.62
885.25
909.94
910.01
892.57
876.14
886.27
862.84
837.63
854.07
893.22
897.73
892.23
935.56
929.68
911.91
924.07
934.17
923.83
931.88
1056.61
1103.57
1195.03
1195.22
1219.68
1254.45
1180.61
1236.64
1219.21
1214.74
1228.12
1229.09
1330.9
1345.15
1332.94
1262.32
1300.92
1287.62
1263.85
1234.9
1201.21
1215.23
1165.76
1114.93
1137.81
1121.23
1127.15
1160.33
1132.62
1148.86
1189.56
1135.09
1128.6
1128.31
1143.21
1075.46
1073.82
1066.02
1076.08
1046.41
1029.54
1045.59
1076.71
1118.48
1168.69
1166.41
1168.94
1182.73
1193.35
1208.6
1221.63
1239.26
1248.69
1240.94
1270.04
1295.65
1287.85
1319.1
1285.16
1256.99
1238.99
1248.44
1258.02
1300.01
1311.83
1266.66
1279.14
1265.17
1267.57
1279.84
1324.51
1318.69
1390.66
1397.07
1382.79
1370.39
1360.09
1366.98
1364.61
1362.34
1424.0
1421.42
1406.52
1385.47
1377.88
1373.01
1408.49
1431.71
1434.59
1427.21
1440.24
1438.06
1462.97
1485.1
1484.37
1497.96
1495.9
1476.26
1467.63
1471.28
1476.44
1470.93
1503.48
1532.65
1583.65
1555.2
1554.28
1517.95
1499.93
1479.47
1471.7
1512.4
1457.49
1470.07
1441.42
1423.53
1389.94
1417.82
1451.93
1487.43
1514.66
1494.28
1497.34
1501.98
1507.22
1539.42
1525.83
1529.93
1509.87
1535.52
1547.81
1551.75
1549.58
1545.4
1512.41
1533.91
1576.49
1548.91
1557.65
1553.64
1543.17
1562.92
1555.92
1564.38
1562.14
1559.35
1531.56
1516.12
1555.2
1536.79
1557.68
1573.99
1585.21
1598.69
1601.43
1607.43
1602.19
1609.55
1629.39
1631.33
1633.1
1637.38
1676.18
1675.51
1697.08
1707.68
1703.65
1732.2
1688.83
1752.93
1698.99
1684.44
1674.73
1626.23
1637.57
1645.6
1681.32
1674.47
1703.41
1686.68
1643.43
1666.22
1669.79
1685.85
1641.02
1650.32
1628.23
1627.77
1635.34
1609.06
1590.91
1572.98
1563.07
1551.75
1546.36
1558.65
