true_h1
2505.87
2510.57
2475.29
2491.13
2439.02
2376.99
2365.47
2340.96
2256.48
2286.76
2282.02
2156.63
2161.04
2143.34
2214.49
2229.75
2242.8
2294.31
2236.47
2233.99
2205.35
2232.14
2235.01
2235.73
2254.02
2244.47
2242.1
2202.62
2219.53
2244.34
2167.53
2196.48
2231.34
2247.81
2312.09
2323.04
2343.06
2337.82
2360.04
2403.49
2392.21
2391.02
2384.53
2406.35
2371.28
2383.82
2392.32
2377.27
2345.62
2336.65
2377.88
2412.74
2407.62
2380.69
2372.88
2388.97
2379.46
2409.22
2422.68
2427.28
2458.11
2468.6
2473.55
2456.25
2445.42
2440.46
2445.1
2439.95
2480.5
2518.4
2597.04
2586.12
2563.64
2550.21
2510.18
2502.98
2438.88
2418.69
2397.99
2414.24
2442.15
2464.04
2441.7
2448.21
2476.36
2514.26
2511.97
2506.02
2555.88
2574.53
2601.91
2604.14
2609.74
2612.94
2590.05
2587.97
2578.1
2573.81
2542.65
2569.57
2577.76
2570.73
2595.34
2611.09
2631.43
2661.32
2631.09
2647.22
2615.51
2625.28
2602.34
2524.74
2525.55
2563.43
2467.33
2510.45
2548.99
2516.72
2528.57
2554.2
2498.76
2489.9
2514.36
2559.77
2472.39
2412.51
2429.45
2393.39
2381.5
2368.72
2403.63
2502.6
2522.92
2533.65
2553.35
2596.63
2676.55
2684.43
2697.17
2727.75
2723.78
2759.34
2760.57
2791.83
2795.05
2778.55
2847.44
2846.15
2885.14
2892.54
2887.53
2891.62
2906.48
2906.59
2928.69
2938.93
2924.78
2913.55
2973.55
2916.3
2838.72
2915.01
2909.97
2966.65
2954.41
3033.01
3092.02
3041.17
2997.46
2977.22
3007.32
3098.85
3144.79
3172.24
3221.61
3271.1
3223.83
3231.86
3168.28
3171.6
3185.02
3171.92
3181.59
3146.61
3151.63
3115.42
3148.92
3157.07
3126.47
3240.79
3362.83
3340.49
3186.32
3117.85
3180.94
3226.77
3218.86
3223.89
3269.13
3309.4
3548.04
3786.4
3909.82
3793.17
3727.2
3820.02
3809.72
3878.13
3850.48
3959.83
3797.03
3816.7
3841.64
3839.07
3874.31
3914.94
3998.55
4217.62
4456.52
4425.1
4428.76
4349.81
4335.88
4327.29
4192.73
4198.51
4032.36
3961.2
3924.11
3899.03
3849.92
3884.23
3743.25
3433.64
3095.16
3283.0
3153.66
3352.11
3316.85
3324.02
3224.7
3200.07
3213.92
3236.02
3252.35
3117.03
3079.64
2989.05
2849.41
2773.27
2742.87
2910.71
2970.83
2988.16
3054.05
2989.5
3047.43
3039.16
3022.2
3035.37
3023.56
3002.39
2964.47
2811.26
2757.91
2758.48
2640.47
2555.61
2636.56
2590.38
2429.75
2502.16
2248.57
2250.46
2227.4
2154.31
2329.1
2377.81
2396.14
2509.15
2434.77
2450.08
2473.58
2430.79
2397.76
2444.92
2463.27
2489.35
2495.41
2515.84
2567.97
2585.55
2634.57
2739.77
2785.24
2750.35
2745.85
2748.28
2798.1
2874.23
2850.22
2864.55
2820.83
2780.08
2754.47
2761.37
2709.08
2692.52
2730.75
2791.6
2821.07
2826.56
2918.45
2914.55
2870.98
2834.91
2771.41
2729.44
2736.55
2698.29
2686.82
2610.15
2615.95
2535.18
2498.68
2478.58
2418.21
2371.7
2378.77
2425.68
2447.57
2443.66
2483.38
2481.28
2427.55
2358.77
2297.76
2262.72
2297.8
2300.87
2221.85
2131.06
2042.44
2162.66
2132.13
2182.36
2201.33
2168.28
2235.84
2239.5
2200.03
2198.15
2129.9
2092.34
2112.06
2149.65
2139.36
2179.05
2321.49
2276.94
2245.28
2261.84
2241.12
2268.47
2262.0
2283.55
2362.65
2361.18
2366.61
2427.65
2423.72
2431.49
2388.34
2371.87
2358.21
2333.92
2303.5
2309.59
2288.16
2306.83
2298.05
2292.16
2284.59
2262.64
2313.74
2290.19
2305.5
2293.4
2291.37
2297.97
2279.26
2247.75
2209.91
2181.82
2084.19
2028.19
1987.96
1910.42
1995.11
1982.22
1937.74
1923.42
1886.19
1843.46
1748.58
1775.92
1833.82
1750.03
1581.57
1544.59
1440.03
1294.84
1395.43
1420.8
1314.01
1331.92
1287.23
1284.61
1391.42
1341.19
1328.52
1196.12
1108.72
1191.84
1193.44
1226.7
1265.23
1284.15
1269.55
1236.35
1249.26
1287.14
1224.47
1190.8
1159.96
1112.2
1092.9
1085.74
1043.9
1060.84
1045.37
1043.61
1044.24
1039.35
998.78
978.82
1003.74
1021.7
987.89
1009.95
1031.97
1017.24
1048.96
1094.88
1175.27
1132.86
1168.6
1184.69
1215.62
1152.49
1131.2
1102.16
1106.67
1121.65
1142.14
1170.95
1195.76
1214.43
1193.19
1112.1
1073.97
1062.15
1059.97
1077.69
1060.65
1063.5
1069.75
1052.06
1035.36
1007.55
1010.09
1009.77
1028.14
1026.72
1039.64
1007.04
985.2
967.67
952.27
974.89
1005.61
1004.33
1005.01
1005.76
1014.46
1003.84
956.41
942.89
948.96
934.47
931.56
934.92
920.09
923.51
927.8
901.37
893.52
892.98
892.4
884.84
882.12
899.07
928.62
929.0
945.76
952.57
955.93
976.38
960.17
968.45
1000.9
1019.84
1009.69
1018.18
1048.8
1077.44
1131.6
1176.74
1216.43
1194.95
1217.55
1169.55
1156.42
1173.15
1175.93
1133.3
1133.95
1162.5
1142.13
1105.63
1126.26
1171.89
1187.78
1213.84
1249.54
1259.75
1231.17
1248.61
1244.83
1246.82
1269.18
1410.15
1433.92
1573.14
1589.15
1586.15
1684.66
1630.71
1687.79
1682.12
1742.39
1797.41
1841.19
1895.38
1907.53
1901.97
1810.45
1872.28
1934.12
1920.94
1878.32
1841.71
1873.61
1803.59
1753.18
1769.86
1748.38
1738.08
1749.87
1733.41
1797.67
1853.39
1809.31
1803.25
1840.12
1826.7
1778.65
1790.24
1726.84
1715.11
1686.14
1608.77
1690.96
1747.96
1770.66
1800.31
1827.35
1833.21
1829.07
1888.63
1945.74
1951.58
1947.78
1895.93
1895.3
1921.21
1914.88
1943.01
1972.2
1930.18
1866.77
1826.75
1832.44
1843.26
1904.17
1932.29
1850.83
1870.42
1851.03
1876.09
1894.23
1958.21
1985.91
1983.71
2049.71
2045.65
2065.87
2034.99
2032.9
2058.99
2056.73
2100.85
2095.29
2090.48
2059.36
2084.83
2073.14
2107.04
2140.53
2152.81
2166.06
2179.65
2152.89
2140.82
2158.74
2182.8
2179.26
2157.23
2142.09
2135.32
2215.05
2239.62
2237.8
2291.88
2318.31
2308.29
2302.18
2319.25
2303.0
2286.03
2224.59
2229.4
2180.87
2121.48
2089.64
2070.58
2063.5
1987.62
2032.15
2053.43
2077.82
2121.81
2118.52
2162.32
2139.65
2120.83
2143.46
2156.29
2166.39
2146.08
2139.29
2137.4
2171.61
2169.72
2142.32
2124.19
2167.97
2200.88
2194.01
2192.5
2185.23
2189.68
2232.82
2226.22
2219.21
2214.1
2214.62
2191.74
2220.15
2260.6
2303.72
2321.22
2296.59
2319.42
2333.73
2358.54
2381.1
2402.44
2454.08
2462.92
2476.94
2493.51
2479.15
2482.09
2454.33
2463.18
2482.96
2475.34
2499.71
2514.46
2560.5
2492.45
2480.46
2465.9
2402.53
2410.95
2419.49
2529.88
2497.21
2556.55
2510.39
2439.26
2462.85
2454.4
2472.89
2489.12
2521.1
2490.67
2498.43
2575.49
2596.97
2546.78
2518.44
2497.15
2475.02
2493.05
2527.62
2581.49
2581.72
2610.6
2617.05
2622.32
2612.64
2634.6
2650.52
2639.54
2619.89
2651.89
2654.0
2663.91
2686.33
2656.99
2664.83
2653.02
2685.37
2721.21
2719.88
2723.09
2774.32
2796.74
2808.18
2807.37
2834.77
2886.34
2877.26
2870.26
2868.26
2896.41
2866.63
2884.67
2915.21
2919.27
2917.61
2937.08
2929.56
2876.21
2911.39
2932.78
2937.99
2888.23
2881.63
2873.55
2806.62
2867.77
2851.87
2859.84
2908.65
2884.74
2859.21
2888.85
2811.1
2804.32
2780.7
2787.27
2688.31
2688.34
2696.5
2722.77
2736.16
2727.72
2736.49
2782.24
2776.42
2734.45
2707.49
2713.26
2761.52
2759.36
2769.83
2773.27
2780.55
2770.77
2769.01
2796.41
2811.82
2827.81
2829.14
2818.94
2883.25
2857.63
2880.33
2871.68
2864.36
2868.92
2903.57
2914.12
2957.18
2975.42
2976.41
3025.33
3044.63
3072.3
3076.97
3055.43
3053.4
3081.18
3119.22
3133.83
3136.48
3152.23
3135.29
3127.89
3122.6
3183.28
3208.84
3231.51
3209.3
3247.39
3324.56
3295.66
3282.13
3297.66
3378.91
3371.69
3413.67
3382.64
3415.83
3398.88
3536.72
3552.96
3501.49
3503.74
3477.14
3482.94
3423.63
3474.55
3511.92
3517.12
3540.67
3537.86
3534.2
3535.84
3554.62
3598.6
3616.01
3588.64
3647.25
3676.81
3637.74
3658.09
3656.99
3718.12
3763.53
3764.34
3725.03
3696.96
3767.18
3791.29
3819.0
3881.44
3828.19
3783.21
3801.29
3768.78
3793.8
3787.01
3747.59
3692.41
3683.69
3664.3
3716.97
3723.69
3802.04
3860.82
3879.1
3833.49
3856.71
3963.52
4024.13
4037.85
4034.67
4061.73
4012.74
4011.92
4174.33
4168.54
4033.91
3978.87
3889.53
3855.88
3753.58
3851.99
3796.37
3801.26
3755.21
3641.15
3678.31
3740.18
3812.27
3862.89
3731.95
3731.09
3713.9
3615.64
3430.46
3519.43
3565.92
3647.62
3575.86
3575.09
3570.67
3591.76
3578.81
3556.6
3611.4
3620.5
3617.52
3652.27
3688.3
3716.21
3762.94
3761.41
3747.1
3699.07
3596.91
3482.23
3476.25
3619.62
3548.35
3503.03
3503.97
3532.2
3505.23
3522.74
3544.44
3595.57
3640.24
3562.03
3423.92
3445.01
3404.33
3389.13
3430.83
3391.68
3373.06
3261.81
3154.93
3145.0
3224.67
3322.35
3333.55
3365.51
3389.59
3328.75
3380.2
3409.96
3374.44
3272.22
3278.71
3259.06
3345.15
3354.04
3353.65
3299.01
3346.08
3369.49
3350.82
3333.89
3358.72
3316.27
3372.87
3384.44
3336.06
3317.06
3366.32
3389.45
3429.28
3464.17
3470.29
3508.86
3626.61
3621.58
3655.91
3710.9
3757.84
3789.74
3813.7
3747.72
3686.18
3729.02
3744.11
3701.54
3716.11
3783.82
3787.84
3813.84
3804.16
3816.91
3789.26
3748.83
3690.93
3604.05
3609.53
3606.04
3643.55
3649.26
3638.93
3661.14
3635.79
3675.83
3674.06
3702.67
3675.53
3662.61
3684.89
3691.89
3735.0
3770.51
3751.66
3745.01
3821.47
3871.71
3861.78
3874.36
3884.39
3892.71
3922.94
3946.01
3982.28
3998.13
4040.85
4042.78
4004.31
3952.57
3964.03
3914.83
3909.12
3798.92
3876.08
3841.85
3829.37
3861.43
3918.54
3952.04
3942.48
3997.99
3999.79
4044.58
4099.55
4067.4
4074.02
3989.95
4056.23
4077.37
4080.97
4107.4
4150.19
4093.67
4034.1
4023.75
4036.83
4009.92
4039.27
4017.25
4012.44
4002.86
3958.6
3929.37
3913.07
3810.68
3802.76
3764.77
3862.28
3849.96
3849.22
3838.05
3850.86
3745.65
3686.01
3750.26
3806.34
3809.22
3767.28
3673.63
3761.86
3792.41
3857.51
3921.63
3929.31
3958.24
4004.63
4006.01
3890.67
3874.82
3884.55
3946.81
3956.72
3981.28
4086.59
4162.99
4022.52
3963.99
3803.27
3901.59
3834.0
3789.41
3838.33
3767.55
3722.22
3692.01
3792.54
3901.42
3930.39
4011.17
3989.46
3992.93
4052.48
4004.2
4055.23
4012.14
4010.66
4040.65
3962.63
3985.44
4001.92
3985.33
3991.65
3988.94
3970.56
4004.14
4017.27
3971.55
3915.55
3843.63
3768.0
3779.73
3713.79
3708.97
3603.97
3533.59
3529.88
3545.63
3551.81
3597.29
3575.47
