0,1,2,3,4,5,6
5805.65,5830.549999999999,5766.099999999999,5705.550000000001,5660.6,5527.5,5521.600000000001
5830.549999999999,5766.099999999999,5705.550000000001,5660.6,5527.5,5521.600000000001,5446.1
5766.099999999999,5705.550000000001,5660.6,5527.5,5521.600000000001,5446.1,5129.6
5705.550000000001,5660.6,5527.5,5521.600000000001,5446.1,5129.6,5346.3
5660.6,5527.5,5521.600000000001,5446.1,5129.6,5346.3,5200.6
5527.5,5521.600000000001,5446.1,5129.6,5346.3,5200.6,4953.65
5521.600000000001,5446.1,5129.6,5346.3,5200.6,4953.65,5189.15
5446.1,5129.6,5346.3,5200.6,4953.65,5189.15,5098.05
5129.6,5346.3,5200.6,4953.65,5189.15,5098.05,5225.0
5346.3,5200.6,4953.65,5189.15,5098.05,5225.0,5189.55
5200.6,4953.65,5189.15,5098.05,5225.0,5189.55,5239.0
4953.65,5189.15,5098.05,5225.0,5189.55,5239.0,5314.05
5189.15,5098.05,5225.0,5189.55,5239.0,5314.05,5100.5
5098.05,5225.0,5189.55,5239.0,5314.05,5100.5,5184.25
5225.0,5189.55,5239.0,5314.05,5100.5,5184.25,5159.2
5189.55,5239.0,5314.05,5100.5,5184.25,5159.2,5262.0
5239.0,5314.05,5100.5,5184.25,5159.2,5262.0,5231.65
5314.05,5100.5,5184.25,5159.2,5262.0,5231.65,5291.05
5100.5,5184.25,5159.2,5262.0,5231.65,5291.05,5393.0
5184.25,5159.2,5262.0,5231.65,5291.05,5393.0,5369.85
5159.2,5262.0,5231.65,5291.05,5393.0,5369.85,5294.1
5262.0,5231.65,5291.05,5393.0,5369.85,5294.1,5097.6
5231.65,5291.05,5393.0,5369.85,5294.1,5097.6,5179.8
5291.05,5393.0,5369.85,5294.1,5097.6,5179.8,5180.7
5393.0,5369.85,5294.1,5097.6,5179.8,5180.7,4940.45
5369.85,5294.1,5097.6,5179.8,5180.7,4940.45,5028.35
5294.1,5097.6,5179.8,5180.7,4940.45,5028.35,5085.45
5097.6,5179.8,5180.7,4940.45,5028.35,5085.45,5088.4
5179.8,5180.7,4940.45,5028.35,5085.45,5088.4,5193.95
5180.7,4940.45,5028.35,5085.45,5088.4,5193.95,5108.05
4940.45,5028.35,5085.45,5088.4,5193.95,5108.05,5090.5
5028.35,5085.45,5088.4,5193.95,5108.05,5090.5,5133.35
5085.45,5088.4,5193.95,5108.05,5090.5,5133.35,5353.4
5088.4,5193.95,5108.05,5090.5,5133.35,5353.4,5453.35
5193.95,5108.05,5090.5,5133.35,5353.4,5453.35,5333.2
5108.05,5090.5,5133.35,5353.4,5453.35,5333.2,5375.5
5090.5,5133.35,5353.4,5453.35,5333.2,5375.5,5325.1
