"Index Name","Date","Open","High","Low","Close"
"NIFTY CHEMICALS","18 Jan 2022","-","-","-","24507.74"
"NIFTY CHEMICALS","17 Jan 2022","-","-","-","25015.00"
"NIFTY CHEMICALS","14 Jan 2022","-","-","-","24938.45"
"NIFTY CHEMICALS","13 Jan 2022","-","-","-","24896.60"
"NIFTY CHEMICALS","12 Jan 2022","-","-","-","24704.91"
"NIFTY CHEMICALS","11 Jan 2022","-","-","-","24315.51"
"NIFTY CHEMICALS","10 Jan 2022","-","-","-","24190.53"
"NIFTY CHEMICALS","07 Jan 2022","-","-","-","23883.27"
"NIFTY CHEMICALS","06 Jan 2022","-","-","-","23465.41"
"NIFTY CHEMICALS","05 Jan 2022","-","-","-","23509.41"
"NIFTY CHEMICALS","04 Jan 2022","-","-","-","23446.86"
"NIFTY CHEMICALS","03 Jan 2022","-","-","-","23187.96"
"NIFTY CHEMICALS","31 Dec 2021","-","-","-","22986.51"
"NIFTY CHEMICALS","30 Dec 2021","-","-","-","22634.11"
"NIFTY CHEMICALS","29 Dec 2021","-","-","-","22766.15"
"NIFTY CHEMICALS","28 Dec 2021","-","-","-","22682.02"
"NIFTY CHEMICALS","27 Dec 2021","-","-","-","22152.06"
"NIFTY CHEMICALS","24 Dec 2021","-","-","-","21949.16"
"NIFTY CHEMICALS","23 Dec 2021","-","-","-","22089.49"
"NIFTY CHEMICALS","22 Dec 2021","-","-","-","21979.01"
"NIFTY CHEMICALS","21 Dec 2021","-","-","-","21451.66"
"NIFTY CHEMICALS","20 Dec 2021","-","-","-","21109.94"
"NIFTY CHEMICALS","17 Dec 2021","-","-","-","21753.11"
"NIFTY CHEMICALS","16 Dec 2021","-","-","-","22112.00"
"NIFTY CHEMICALS","15 Dec 2021","-","-","-","22160.87"
"NIFTY CHEMICALS","14 Dec 2021","-","-","-","22127.17"
"NIFTY CHEMICALS","13 Dec 2021","-","-","-","22132.42"
"NIFTY CHEMICALS","10 Dec 2021","-","-","-","22084.90"
"NIFTY CHEMICALS","09 Dec 2021","-","-","-","21919.59"
"NIFTY CHEMICALS","08 Dec 2021","-","-","-","21834.79"
"NIFTY CHEMICALS","07 Dec 2021","-","-","-","21561.83"
"NIFTY CHEMICALS","06 Dec 2021","-","-","-","21332.52"
"NIFTY CHEMICALS","03 Dec 2021","-","-","-","21610.50"
"NIFTY CHEMICALS","02 Dec 2021","-","-","-","21491.69"
"NIFTY CHEMICALS","01 Dec 2021","-","-","-","21011.47"
"NIFTY CHEMICALS","30 Nov 2021","-","-","-","20825.22"
"NIFTY CHEMICALS","29 Nov 2021","-","-","-","20708.70"
"NIFTY CHEMICALS","26 Nov 2021","-","-","-","20855.46"
"NIFTY CHEMICALS","25 Nov 2021","-","-","-","21403.22"
"NIFTY CHEMICALS","24 Nov 2021","-","-","-","21252.66"
"NIFTY CHEMICALS","23 Nov 2021","-","-","-","21486.86"
"NIFTY CHEMICALS","22 Nov 2021","-","-","-","20979.57"
"NIFTY CHEMICALS","18 Nov 2021","-","-","-","21917.57"
"NIFTY CHEMICALS","17 Nov 2021","-","-","-","21997.29"
"NIFTY CHEMICALS","16 Nov 2021","-","-","-","22042.72"
"NIFTY CHEMICALS","15 Nov 2021","-","-","-","22076.60"
"NIFTY CHEMICALS","12 Nov 2021","-","-","-","21986.04"
"NIFTY CHEMICALS","11 Nov 2021","-","-","-","21991.40"
"NIFTY CHEMICALS","10 Nov 2021","-","-","-","21925.48"
"NIFTY CHEMICALS","09 Nov 2021","-","-","-","22044.00"
"NIFTY CHEMICALS","08 Nov 2021","-","-","-","21725.77"
"NIFTY CHEMICALS","04 Nov 2021","-","-","-","21718.43"
"NIFTY CHEMICALS","03 Nov 2021","-","-","-","21440.30"
"NIFTY CHEMICALS","02 Nov 2021","-","-","-","21685.98"
"NIFTY CHEMICALS","01 Nov 2021","-","-","-","21777.17"
"NIFTY CHEMICALS","29 Oct 2021","-","-","-","21519.63"
"NIFTY CHEMICALS","28 Oct 2021","-","-","-","21826.09"
"NIFTY CHEMICALS","27 Oct 2021","-","-","-","22384.89"
"NIFTY CHEMICALS","26 Oct 2021","-","-","-","22216.81"
"NIFTY CHEMICALS","25 Oct 2021","-","-","-","21699.23"
"NIFTY CHEMICALS","22 Oct 2021","-","-","-","22243.82"
"NIFTY CHEMICALS","21 Oct 2021","-","-","-","22451.99"
"NIFTY CHEMICALS","20 Oct 2021","-","-","-","22896.49"
"NIFTY CHEMICALS","19 Oct 2021","-","-","-","24087.22"
"NIFTY CHEMICALS","18 Oct 2021","-","-","-","24609.14"
"NIFTY CHEMICALS","14 Oct 2021","-","-","-","24486.85"
"NIFTY CHEMICALS","13 Oct 2021","-","-","-","24528.74"
"NIFTY CHEMICALS","12 Oct 2021","-","-","-","24394.81"
"NIFTY CHEMICALS","11 Oct 2021","-","-","-","24273.85"
"NIFTY CHEMICALS","08 Oct 2021","-","-","-","24138.89"
"NIFTY CHEMICALS","07 Oct 2021","-","-","-","23976.01"
"NIFTY CHEMICALS","06 Oct 2021","-","-","-","23678.59"
"NIFTY CHEMICALS","05 Oct 2021","-","-","-","23622.50"
"NIFTY CHEMICALS","04 Oct 2021","-","-","-","23351.74"
"NIFTY CHEMICALS","01 Oct 2021","-","-","-","22449.63"
"NIFTY CHEMICALS","30 Sep 2021","-","-","-","22350.44"
"NIFTY CHEMICALS","29 Sep 2021","-","-","-","22260.98"
"NIFTY CHEMICALS","28 Sep 2021","-","-","-","22249.16"
"NIFTY CHEMICALS","27 Sep 2021","-","-","-","22331.25"
"NIFTY CHEMICALS","24 Sep 2021","-","-","-","22370.49"
"NIFTY CHEMICALS","23 Sep 2021","-","-","-","22303.08"
"NIFTY CHEMICALS","22 Sep 2021","-","-","-","22106.56"
"NIFTY CHEMICALS","21 Sep 2021","-","-","-","21900.02"
"NIFTY CHEMICALS","20 Sep 2021","-","-","-","21586.36"
"NIFTY CHEMICALS","17 Sep 2021","-","-","-","22004.14"
"NIFTY CHEMICALS","16 Sep 2021","-","-","-","22412.82"
"NIFTY CHEMICALS","15 Sep 2021","-","-","-","22397.81"
"NIFTY CHEMICALS","14 Sep 2021","-","-","-","22321.30"
"NIFTY CHEMICALS","13 Sep 2021","-","-","-","22124.53"
"NIFTY CHEMICALS","09 Sep 2021","-","-","-","21725.27"
"NIFTY CHEMICALS","08 Sep 2021","-","-","-","21588.87"
"NIFTY CHEMICALS","07 Sep 2021","-","-","-","21675.27"
"NIFTY CHEMICALS","06 Sep 2021","-","-","-","21816.76"
"NIFTY CHEMICALS","03 Sep 2021","-","-","-","21704.42"
"NIFTY CHEMICALS","02 Sep 2021","-","-","-","21685.70"
"NIFTY CHEMICALS","01 Sep 2021","-","-","-","21512.50"
"NIFTY CHEMICALS","31 Aug 2021","-","-","-","21513.98"
"NIFTY CHEMICALS","30 Aug 2021","-","-","-","21373.22"
"NIFTY CHEMICALS","27 Aug 2021","-","-","-","20965.87"
"NIFTY CHEMICALS","26 Aug 2021","-","-","-","20604.97"
"NIFTY CHEMICALS","25 Aug 2021","-","-","-","20693.43"
"NIFTY CHEMICALS","24 Aug 2021","-","-","-","20662.36"
"NIFTY CHEMICALS","23 Aug 2021","-","-","-","20396.38"
"NIFTY CHEMICALS","20 Aug 2021","-","-","-","20760.33"
"NIFTY CHEMICALS","18 Aug 2021","-","-","-","20970.15"
"NIFTY CHEMICALS","17 Aug 2021","-","-","-","20973.46"
"NIFTY CHEMICALS","16 Aug 2021","-","-","-","20955.49"
"NIFTY CHEMICALS","13 Aug 2021","-","-","-","21060.10"
"NIFTY CHEMICALS","12 Aug 2021","-","-","-","21042.77"
"NIFTY CHEMICALS","11 Aug 2021","-","-","-","20904.58"
"NIFTY CHEMICALS","10 Aug 2021","-","-","-","20935.72"
"NIFTY CHEMICALS","09 Aug 2021","-","-","-","21272.42"
"NIFTY CHEMICALS","06 Aug 2021","-","-","-","21131.38"
"NIFTY CHEMICALS","05 Aug 2021","-","-","-","20898.80"
"NIFTY CHEMICALS","04 Aug 2021","-","-","-","20937.23"
"NIFTY CHEMICALS","03 Aug 2021","-","-","-","21156.18"
"NIFTY CHEMICALS","02 Aug 2021","-","-","-","21036.78"
"NIFTY CHEMICALS","30 Jul 2021","-","-","-","20924.97"
"NIFTY CHEMICALS","29 Jul 2021","-","-","-","20615.57"
"NIFTY CHEMICALS","28 Jul 2021","-","-","-","20506.67"
"NIFTY CHEMICALS","27 Jul 2021","-","-","-","20639.03"
"NIFTY CHEMICALS","26 Jul 2021","-","-","-","20709.46"
"NIFTY CHEMICALS","23 Jul 2021","-","-","-","20621.60"
"NIFTY CHEMICALS","22 Jul 2021","-","-","-","20588.12"
"NIFTY CHEMICALS","20 Jul 2021","-","-","-","20379.54"
"NIFTY CHEMICALS","19 Jul 2021","-","-","-","20388.98"
"NIFTY CHEMICALS","16 Jul 2021","-","-","-","20370.07"
"NIFTY CHEMICALS","15 Jul 2021","-","-","-","20388.47"
"NIFTY CHEMICALS","14 Jul 2021","-","-","-","20389.91"
"NIFTY CHEMICALS","13 Jul 2021","-","-","-","20318.07"
"NIFTY CHEMICALS","12 Jul 2021","-","-","-","20265.23"
"NIFTY CHEMICALS","09 Jul 2021","-","-","-","20201.19"
"NIFTY CHEMICALS","08 Jul 2021","-","-","-","20197.44"
"NIFTY CHEMICALS","07 Jul 2021","-","-","-","20274.24"
"NIFTY CHEMICALS","06 Jul 2021","-","-","-","19937.74"
"NIFTY CHEMICALS","05 Jul 2021","-","-","-","20099.19"
"NIFTY CHEMICALS","02 Jul 2021","-","-","-","19845.49"
"NIFTY CHEMICALS","01 Jul 2021","-","-","-","19421.47"
"NIFTY CHEMICALS","30 Jun 2021","-","-","-","19312.40"
"NIFTY CHEMICALS","29 Jun 2021","-","-","-","19112.26"
"NIFTY CHEMICALS","28 Jun 2021","-","-","-","19176.57"
"NIFTY CHEMICALS","25 Jun 2021","-","-","-","19057.21"
"NIFTY CHEMICALS","24 Jun 2021","-","-","-","18966.03"
"NIFTY CHEMICALS","23 Jun 2021","-","-","-","18952.74"
"NIFTY CHEMICALS","22 Jun 2021","-","-","-","19062.00"
"NIFTY CHEMICALS","21 Jun 2021","-","-","-","18945.08"
"NIFTY CHEMICALS","18 Jun 2021","-","-","-","18892.71"
"NIFTY CHEMICALS","17 Jun 2021","-","-","-","19072.03"
"NIFTY CHEMICALS","16 Jun 2021","-","-","-","19142.59"
"NIFTY CHEMICALS","15 Jun 2021","-","-","-","19172.52"
"NIFTY CHEMICALS","14 Jun 2021","-","-","-","19072.10"
"NIFTY CHEMICALS","11 Jun 2021","-","-","-","19036.48"
"NIFTY CHEMICALS","10 Jun 2021","-","-","-","19139.61"
"NIFTY CHEMICALS","09 Jun 2021","-","-","-","18951.84"
"NIFTY CHEMICALS","08 Jun 2021","-","-","-","19083.70"
"NIFTY CHEMICALS","07 Jun 2021","-","-","-","18775.97"
"NIFTY CHEMICALS","04 Jun 2021","-","-","-","18557.71"
"NIFTY CHEMICALS","03 Jun 2021","-","-","-","18510.63"
"NIFTY CHEMICALS","02 Jun 2021","-","-","-","18407.29"
"NIFTY CHEMICALS","01 Jun 2021","-","-","-","18298.19"
"NIFTY CHEMICALS","31 May 2021","-","-","-","18332.35"
"NIFTY CHEMICALS","28 May 2021","-","-","-","18223.77"
"NIFTY CHEMICALS","27 May 2021","-","-","-","18312.79"
"NIFTY CHEMICALS","26 May 2021","-","-","-","18321.13"
"NIFTY CHEMICALS","25 May 2021","-","-","-","18255.02"
"NIFTY CHEMICALS","24 May 2021","-","-","-","18294.52"
"NIFTY CHEMICALS","21 May 2021","-","-","-","18102.04"
"NIFTY CHEMICALS","20 May 2021","-","-","-","18063.18"
"NIFTY CHEMICALS","19 May 2021","-","-","-","17980.64"
"NIFTY CHEMICALS","18 May 2021","-","-","-","18014.34"
"NIFTY CHEMICALS","17 May 2021","-","-","-","17771.46"
"NIFTY CHEMICALS","14 May 2021","-","-","-","17667.62"
"NIFTY CHEMICALS","12 May 2021","-","-","-","17928.07"
"NIFTY CHEMICALS","11 May 2021","-","-","-","17882.60"
"NIFTY CHEMICALS","10 May 2021","-","-","-","17637.67"
"NIFTY CHEMICALS","07 May 2021","-","-","-","17580.30"
"NIFTY CHEMICALS","06 May 2021","-","-","-","17828.51"
"NIFTY CHEMICALS","05 May 2021","-","-","-","17699.76"
"NIFTY CHEMICALS","04 May 2021","-","-","-","17463.24"
"NIFTY CHEMICALS","03 May 2021","-","-","-","17845.20"
"NIFTY CHEMICALS","30 Apr 2021","-","-","-","17691.26"
"NIFTY CHEMICALS","29 Apr 2021","-","-","-","17590.25"
"NIFTY CHEMICALS","28 Apr 2021","-","-","-","17568.92"
"NIFTY CHEMICALS","27 Apr 2021","-","-","-","17495.14"
"NIFTY CHEMICALS","26 Apr 2021","-","-","-","16827.47"
"NIFTY CHEMICALS","23 Apr 2021","-","-","-","16473.29"
"NIFTY CHEMICALS","22 Apr 2021","-","-","-","16366.91"
"NIFTY CHEMICALS","20 Apr 2021","-","-","-","16122.28"
"NIFTY CHEMICALS","19 Apr 2021","-","-","-","16143.73"
"NIFTY CHEMICALS","16 Apr 2021","-","-","-","16474.22"
"NIFTY CHEMICALS","15 Apr 2021","-","-","-","16276.78"
"NIFTY CHEMICALS","13 Apr 2021","-","-","-","16213.81"
"NIFTY CHEMICALS","12 Apr 2021","-","-","-","16133.54"
"NIFTY CHEMICALS","09 Apr 2021","-","-","-","16855.02"
"NIFTY CHEMICALS","08 Apr 2021","-","-","-","16850.93"
"NIFTY CHEMICALS","07 Apr 2021","-","-","-","16704.07"
"NIFTY CHEMICALS","06 Apr 2021","-","-","-","16297.14"
"NIFTY CHEMICALS","05 Apr 2021","-","-","-","15794.38"
"NIFTY CHEMICALS","01 Apr 2021","-","-","-","16042.09"
"NIFTY CHEMICALS","31 Mar 2021","-","-","-","15749.89"
"NIFTY CHEMICALS","30 Mar 2021","-","-","-","15712.39"
"NIFTY CHEMICALS","26 Mar 2021","-","-","-","15375.05"
"NIFTY CHEMICALS","25 Mar 2021","-","-","-","15212.22"
"NIFTY CHEMICALS","24 Mar 2021","-","-","-","15344.26"
"NIFTY CHEMICALS","23 Mar 2021","-","-","-","15531.54"
"NIFTY CHEMICALS","22 Mar 2021","-","-","-","15375.56"
"NIFTY CHEMICALS","19 Mar 2021","-","-","-","15209.43"
"NIFTY CHEMICALS","18 Mar 2021","-","-","-","14940.28"
"NIFTY CHEMICALS","17 Mar 2021","-","-","-","15230.24"
"NIFTY CHEMICALS","16 Mar 2021","-","-","-","15485.72"
"NIFTY CHEMICALS","15 Mar 2021","-","-","-","15455.13"
"NIFTY CHEMICALS","12 Mar 2021","-","-","-","15562.54"
"NIFTY CHEMICALS","10 Mar 2021","-","-","-","15556.19"
"NIFTY CHEMICALS","09 Mar 2021","-","-","-","15422.56"
"NIFTY CHEMICALS","08 Mar 2021","-","-","-","15512.21"
"NIFTY CHEMICALS","05 Mar 2021","-","-","-","15549.80"
"NIFTY CHEMICALS","04 Mar 2021","-","-","-","15809.43"
"NIFTY CHEMICALS","03 Mar 2021","-","-","-","15789.46"
"NIFTY CHEMICALS","02 Mar 2021","-","-","-","15523.89"
"NIFTY CHEMICALS","01 Mar 2021","-","-","-","15277.71"
"NIFTY CHEMICALS","26 Feb 2021","-","-","-","14811.93"
"NIFTY CHEMICALS","25 Feb 2021","-","-","-","14880.17"
"NIFTY CHEMICALS","24 Feb 2021","-","-","-","14630.98"
"NIFTY CHEMICALS","23 Feb 2021","-","-","-","14522.89"
"NIFTY CHEMICALS","22 Feb 2021","-","-","-","14341.49"
"NIFTY CHEMICALS","19 Feb 2021","-","-","-","14414.20"
"NIFTY CHEMICALS","18 Feb 2021","-","-","-","14522.62"
"NIFTY CHEMICALS","17 Feb 2021","-","-","-","14425.59"
"NIFTY CHEMICALS","16 Feb 2021","-","-","-","14451.80"
"NIFTY CHEMICALS","15 Feb 2021","-","-","-","14250.55"
"NIFTY CHEMICALS","12 Feb 2021","-","-","-","14155.16"
"NIFTY CHEMICALS","11 Feb 2021","-","-","-","14101.48"
"NIFTY CHEMICALS","10 Feb 2021","-","-","-","13834.42"
"NIFTY CHEMICALS","09 Feb 2021","-","-","-","13824.05"
"NIFTY CHEMICALS","08 Feb 2021","-","-","-","13624.94"
"NIFTY CHEMICALS","05 Feb 2021","-","-","-","13553.71"
"NIFTY CHEMICALS","04 Feb 2021","-","-","-","13687.65"
"NIFTY CHEMICALS","03 Feb 2021","-","-","-","13599.89"
"NIFTY CHEMICALS","02 Feb 2021","-","-","-","13513.76"
"NIFTY CHEMICALS","01 Feb 2021","-","-","-","13286.52"
"NIFTY CHEMICALS","29 Jan 2021","-","-","-","13011.14"
"NIFTY CHEMICALS","28 Jan 2021","-","-","-","13117.74"
"NIFTY CHEMICALS","27 Jan 2021","-","-","-","13167.37"
"NIFTY CHEMICALS","25 Jan 2021","-","-","-","13449.02"
"NIFTY CHEMICALS","22 Jan 2021","-","-","-","13452.65"
"NIFTY CHEMICALS","21 Jan 2021","-","-","-","13671.08"
"NIFTY CHEMICALS","20 Jan 2021","-","-","-","13693.93"
"NIFTY CHEMICALS","19 Jan 2021","-","-","-","13631.77"
"NIFTY CHEMICALS","18 Jan 2021","-","-","-","13505.34"
"NIFTY CHEMICALS","15 Jan 2021","-","-","-","13738.01"
"NIFTY CHEMICALS","14 Jan 2021","-","-","-","13926.85"
"NIFTY CHEMICALS","13 Jan 2021","-","-","-","13944.64"
"NIFTY CHEMICALS","12 Jan 2021","-","-","-","14008.71"
"NIFTY CHEMICALS","11 Jan 2021","-","-","-","14017.37"
"NIFTY CHEMICALS","08 Jan 2021","-","-","-","14058.52"
"NIFTY CHEMICALS","07 Jan 2021","-","-","-","13981.54"
"NIFTY CHEMICALS","06 Jan 2021","-","-","-","13935.90"
"NIFTY CHEMICALS","05 Jan 2021","-","-","-","13896.69"
"NIFTY CHEMICALS","04 Jan 2021","-","-","-","13792.85"
"NIFTY CHEMICALS","01 Jan 2021","-","-","-","13562.05"
"NIFTY CHEMICALS","31 Dec 2020","-","-","-","13374.72"
"NIFTY CHEMICALS","30 Dec 2020","-","-","-","13321.19"
"NIFTY CHEMICALS","29 Dec 2020","-","-","-","13333.44"
"NIFTY CHEMICALS","28 Dec 2020","-","-","-","13266.28"
"NIFTY CHEMICALS","24 Dec 2020","-","-","-","13156.59"
"NIFTY CHEMICALS","23 Dec 2020","-","-","-","13093.10"
"NIFTY CHEMICALS","22 Dec 2020","-","-","-","12876.79"
"NIFTY CHEMICALS","21 Dec 2020","-","-","-","12724.53"
"NIFTY CHEMICALS","18 Dec 2020","-","-","-","13268.09"
"NIFTY CHEMICALS","17 Dec 2020","-","-","-","13047.94"
"NIFTY CHEMICALS","16 Dec 2020","-","-","-","12988.35"
"NIFTY CHEMICALS","15 Dec 2020","-","-","-","12922.61"
"NIFTY CHEMICALS","14 Dec 2020","-","-","-","12960.65"
"NIFTY CHEMICALS","11 Dec 2020","-","-","-","12945.86"
"NIFTY CHEMICALS","10 Dec 2020","-","-","-","13021.82"
"NIFTY CHEMICALS","09 Dec 2020","-","-","-","13008.52"
"NIFTY CHEMICALS","08 Dec 2020","-","-","-","12967.18"
"NIFTY CHEMICALS","07 Dec 2020","-","-","-","13027.19"
"NIFTY CHEMICALS","04 Dec 2020","-","-","-","12856.78"
"NIFTY CHEMICALS","03 Dec 2020","-","-","-","12776.08"
"NIFTY CHEMICALS","02 Dec 2020","-","-","-","12631.93"
"NIFTY CHEMICALS","01 Dec 2020","-","-","-","12489.02"
"NIFTY CHEMICALS","27 Nov 2020","-","-","-","12435.83"
"NIFTY CHEMICALS","26 Nov 2020","-","-","-","12152.47"
"NIFTY CHEMICALS","25 Nov 2020","-","-","-","12131.30"
"NIFTY CHEMICALS","24 Nov 2020","-","-","-","12379.55"
"NIFTY CHEMICALS","23 Nov 2020","-","-","-","12350.58"
"NIFTY CHEMICALS","20 Nov 2020","-","-","-","12201.94"
"NIFTY CHEMICALS","19 Nov 2020","-","-","-","12184.93"
"NIFTY CHEMICALS","18 Nov 2020","-","-","-","12125.60"
"NIFTY CHEMICALS","17 Nov 2020","-","-","-","12068.79"
"NIFTY CHEMICALS","14 Nov 2020","-","-","-","12043.36"
"NIFTY CHEMICALS","13 Nov 2020","-","-","-","11968.89"
"NIFTY CHEMICALS","12 Nov 2020","-","-","-","11883.84"
"NIFTY CHEMICALS","11 Nov 2020","-","-","-","11739.14"
"NIFTY CHEMICALS","10 Nov 2020","-","-","-","11780.85"
"NIFTY CHEMICALS","09 Nov 2020","-","-","-","11902.81"
"NIFTY CHEMICALS","06 Nov 2020","-","-","-","11897.36"
"NIFTY CHEMICALS","05 Nov 2020","-","-","-","11805.58"
"NIFTY CHEMICALS","04 Nov 2020","-","-","-","11500.89"
"NIFTY CHEMICALS","03 Nov 2020","-","-","-","11462.20"
"NIFTY CHEMICALS","02 Nov 2020","-","-","-","11374.63"
"NIFTY CHEMICALS","30 Oct 2020","-","-","-","11524.91"
"NIFTY CHEMICALS","29 Oct 2020","-","-","-","11606.47"
"NIFTY CHEMICALS","28 Oct 2020","-","-","-","11453.24"
"NIFTY CHEMICALS","27 Oct 2020","-","-","-","11479.78"
"NIFTY CHEMICALS","26 Oct 2020","-","-","-","11278.56"
"NIFTY CHEMICALS","23 Oct 2020","-","-","-","11425.15"
"NIFTY CHEMICALS","22 Oct 2020","-","-","-","11340.39"
"NIFTY CHEMICALS","21 Oct 2020","-","-","-","11273.51"
"NIFTY CHEMICALS","20 Oct 2020","-","-","-","11318.96"
"NIFTY CHEMICALS","19 Oct 2020","-","-","-","11301.88"
"NIFTY CHEMICALS","16 Oct 2020","-","-","-","11228.23"
"NIFTY CHEMICALS","15 Oct 2020","-","-","-","11142.85"
"NIFTY CHEMICALS","14 Oct 2020","-","-","-","11217.73"
"NIFTY CHEMICALS","13 Oct 2020","-","-","-","11222.95"
"NIFTY CHEMICALS","12 Oct 2020","-","-","-","11229.01"
"NIFTY CHEMICALS","09 Oct 2020","-","-","-","11227.80"
"NIFTY CHEMICALS","08 Oct 2020","-","-","-","11307.04"
"NIFTY CHEMICALS","07 Oct 2020","-","-","-","11414.25"
"NIFTY CHEMICALS","06 Oct 2020","-","-","-","11467.40"
"NIFTY CHEMICALS","05 Oct 2020","-","-","-","11405.06"
"NIFTY CHEMICALS","01 Oct 2020","-","-","-","11497.80"
"NIFTY CHEMICALS","30 Sep 2020","-","-","-","11446.61"
"NIFTY CHEMICALS","29 Sep 2020","-","-","-","11389.51"
"NIFTY CHEMICALS","28 Sep 2020","-","-","-","11383.26"
"NIFTY CHEMICALS","25 Sep 2020","-","-","-","11173.42"
"NIFTY CHEMICALS","24 Sep 2020","-","-","-","10985.08"
"NIFTY CHEMICALS","23 Sep 2020","-","-","-","11229.85"
"NIFTY CHEMICALS","22 Sep 2020","-","-","-","11284.78"
"NIFTY CHEMICALS","21 Sep 2020","-","-","-","11434.63"
"NIFTY CHEMICALS","18 Sep 2020","-","-","-","11761.77"
"NIFTY CHEMICALS","17 Sep 2020","-","-","-","11836.28"
"NIFTY CHEMICALS","16 Sep 2020","-","-","-","11970.57"
"NIFTY CHEMICALS","15 Sep 2020","-","-","-","11860.86"
"NIFTY CHEMICALS","14 Sep 2020","-","-","-","11542.82"
"NIFTY CHEMICALS","11 Sep 2020","-","-","-","11182.30"
"NIFTY CHEMICALS","10 Sep 2020","-","-","-","11225.73"
"NIFTY CHEMICALS","09 Sep 2020","-","-","-","11010.92"
"NIFTY CHEMICALS","08 Sep 2020","-","-","-","11040.02"
"NIFTY CHEMICALS","07 Sep 2020","-","-","-","11087.93"
"NIFTY CHEMICALS","04 Sep 2020","-","-","-","11150.07"
"NIFTY CHEMICALS","03 Sep 2020","-","-","-","11260.55"
"NIFTY CHEMICALS","02 Sep 2020","-","-","-","11091.28"
"NIFTY CHEMICALS","01 Sep 2020","-","-","-","10960.30"
"NIFTY CHEMICALS","31 Aug 2020","-","-","-","10863.75"
"NIFTY CHEMICALS","28 Aug 2020","-","-","-","11466.61"
"NIFTY CHEMICALS","27 Aug 2020","-","-","-","11599.73"
"NIFTY CHEMICALS","26 Aug 2020","-","-","-","11514.03"
"NIFTY CHEMICALS","25 Aug 2020","-","-","-","11572.62"
"NIFTY CHEMICALS","24 Aug 2020","-","-","-","11582.16"
"NIFTY CHEMICALS","21 Aug 2020","-","-","-","11262.62"
"NIFTY CHEMICALS","20 Aug 2020","-","-","-","10984.44"
"NIFTY CHEMICALS","19 Aug 2020","-","-","-","10838.62"
"NIFTY CHEMICALS","18 Aug 2020","-","-","-","10576.55"
"NIFTY CHEMICALS","17 Aug 2020","-","-","-","10432.99"
"NIFTY CHEMICALS","14 Aug 2020","-","-","-","10334.40"
"NIFTY CHEMICALS","13 Aug 2020","-","-","-","10398.92"
"NIFTY CHEMICALS","12 Aug 2020","-","-","-","10357.14"
"NIFTY CHEMICALS","11 Aug 2020","-","-","-","10419.54"
"NIFTY CHEMICALS","10 Aug 2020","-","-","-","10542.23"
"NIFTY CHEMICALS","07 Aug 2020","-","-","-","10383.51"
"NIFTY CHEMICALS","06 Aug 2020","-","-","-","10206.66"
"NIFTY CHEMICALS","05 Aug 2020","-","-","-","10104.63"
"NIFTY CHEMICALS","04 Aug 2020","-","-","-","10153.20"
"NIFTY CHEMICALS","03 Aug 2020","-","-","-","10044.30"
"NIFTY CHEMICALS","31 Jul 2020","-","-","-","9994.55"
"NIFTY CHEMICALS","30 Jul 2020","-","-","-","9902.04"
"NIFTY CHEMICALS","29 Jul 2020","-","-","-","10005.39"
"NIFTY CHEMICALS","28 Jul 2020","-","-","-","9998.24"
"NIFTY CHEMICALS","27 Jul 2020","-","-","-","9953.09"
"NIFTY CHEMICALS","24 Jul 2020","-","-","-","9988.10"
"NIFTY CHEMICALS","23 Jul 2020","-","-","-","9884.36"
"NIFTY CHEMICALS","22 Jul 2020","-","-","-","9840.82"
"NIFTY CHEMICALS","21 Jul 2020","-","-","-","9872.34"
"NIFTY CHEMICALS","20 Jul 2020","-","-","-","9933.81"
"NIFTY CHEMICALS","17 Jul 2020","-","-","-","9786.81"
"NIFTY CHEMICALS","16 Jul 2020","-","-","-","9680.41"
"NIFTY CHEMICALS","15 Jul 2020","-","-","-","9690.73"
"NIFTY CHEMICALS","14 Jul 2020","-","-","-","9768.80"
"NIFTY CHEMICALS","13 Jul 2020","-","-","-","9819.65"
"NIFTY CHEMICALS","10 Jul 2020","-","-","-","9771.92"
"NIFTY CHEMICALS","09 Jul 2020","-","-","-","9818.95"
"NIFTY CHEMICALS","08 Jul 2020","-","-","-","9799.82"
"NIFTY CHEMICALS","07 Jul 2020","-","-","-","9831.56"
"NIFTY CHEMICALS","06 Jul 2020","-","-","-","9674.58"
"NIFTY CHEMICALS","03 Jul 2020","-","-","-","9589.17"
"NIFTY CHEMICALS","02 Jul 2020","-","-","-","9536.31"
"NIFTY CHEMICALS","01 Jul 2020","-","-","-","9478.28"
"NIFTY CHEMICALS","30 Jun 2020","-","-","-","9435.58"
"NIFTY CHEMICALS","29 Jun 2020","-","-","-","9471.34"
"NIFTY CHEMICALS","26 Jun 2020","-","-","-","9578.44"
"NIFTY CHEMICALS","25 Jun 2020","-","-","-","9566.62"
"NIFTY CHEMICALS","24 Jun 2020","-","-","-","9613.57"
"NIFTY CHEMICALS","23 Jun 2020","-","-","-","9741.79"
"NIFTY CHEMICALS","22 Jun 2020","-","-","-","9651.22"
"NIFTY CHEMICALS","19 Jun 2020","-","-","-","9570.82"
"NIFTY CHEMICALS","18 Jun 2020","-","-","-","9453.50"
"NIFTY CHEMICALS","17 Jun 2020","-","-","-","9498.05"
"NIFTY CHEMICALS","16 Jun 2020","-","-","-","9471.31"
